number_of__talk__download_languages,comment_count,number_of__subtitled_videos,number_of__talk__more_resources,work_tag,number_of__talk__recommendations,growth_tag,personal_tag,success_tag,author_occupation,leadership_tag,psychology_tag,business_tag,brain_tag,psychologist_occupation,happiness_tag,number_of__talks__take_actions,age_months,ted salon talk  partner _video,duration,self_tag,ted institute talk_video,communication_tag,subjectivity,ted stage talk_video,ted  original_video,engineer_occupation,researcher_occupation,artist_occupation,teaching_tag,writer_occupation,technology_tag,best web_video,tedx talk_video,body_tag,philosopher_occupation,comedian_occupation,original content_video,comedy_tag,entrepreneur_tag
17,20.0,17,2,0,0,0,0,0,1,0,0,0,0,0,0,1,12,0,617,0,0,1,0.4623236609375224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,165.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,1026,0,0,0,0.548220510857706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,83.0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12,0,467,0,0,0,0.5151172969187675,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
30,79.0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,376,0,0,0,0.5374137336093859,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
33,82.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,618,0,0,0,0.4983291646624979,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2464.0,35,0,0,0,0,0,0,0,0,0,0,0,1,0,0,113,0,573,0,0,0,0.4229326156299839,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
34,99.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,247,0,0,0,0.4704573934837094,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38,228.0,37,0,0,0,0,0,0,0,0,0,0,1,0,0,0,108,0,653,0,0,0,0.5132975053865462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,343.0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,85,0,1027,0,0,0,0.4958881473464809,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,390.0,41,0,0,0,0,0,0,0,0,0,0,1,0,0,0,125,0,463,0,0,0,0.3859442640692642,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,142.0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,139,0,1678,0,0,0,0.5455004743199188,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26,186.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,485,0,0,0,0.533767676767677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
23,421.0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,126,0,1073,0,0,0,0.4057544634015223,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,79.0,27,0,0,1,0,0,0,0,0,0,1,0,0,0,2,13,0,348,0,0,0,0.3118911933837307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,440.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,609,0,0,0,0.459666883116883,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
37,312.0,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,605,0,0,0,0.5142909564393937,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,301.0,27,1,0,1,0,0,0,0,0,0,0,0,1,0,0,76,0,842,0,0,0,0.5112575483091786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,190.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,955,0,0,0,0.4595053412417433,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
23,44.0,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,802,0,0,0,0.4637961566392939,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,233.0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0,988,0,0,0,0.4547587423399112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,76.0,22,2,0,1,1,1,0,0,0,0,0,0,0,0,1,16,0,703,0,0,0,0.50579516732383,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
27,26.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,739,0,0,0,0.4428460020371784,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,128.0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,65,0,967,0,0,1,0.4791534391534395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,492.0,32,1,0,0,0,0,0,0,0,0,1,0,0,0,0,127,0,1106,0,0,0,0.4666590752242925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,35.0,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,40,0,1117,0,0,0,0.44257615473211775,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,237.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,585,0,0,0,0.5142068836513279,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24,129.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,238,0,0,0,0.4023481116584565,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
14,21.0,14,0,0,1,0,0,0,0,1,0,1,0,0,0,1,13,1,853,0,0,0,0.41812805930453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,260.0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,97,0,399,0,0,0,0.3624686716791981,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,204.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,1028,0,0,0,0.4600766075111627,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,62.0,31,1,0,1,0,0,0,0,0,0,1,0,0,0,1,32,0,418,0,0,0,0.4269048048512333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,136.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,16,0,167,1,0,0,0.5685846560846559,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,210.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,1037,0,0,0,0.521583331198716,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,15.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,685,0,0,0,0.44975441225441215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,497.0,0,3,0,1,0,0,0,1,0,1,1,0,0,0,0,114,0,701,0,0,0,0.41122757073844013,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18,30.0,18,1,0,1,1,1,0,0,1,0,1,0,0,0,0,25,1,787,0,0,1,0.5338927827023069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,315,0,0,0,0.38267549444020027,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,14.0,27,1,1,0,0,0,0,0,0,0,1,0,0,1,0,16,0,252,0,0,0,0.6042612942612945,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,62.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,270,0,0,0,0.33894774815827444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,110.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0,1099,0,0,0,0.4907426276442235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25,38.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,2,36,0,428,0,0,0,0.4991316777607101,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
25,27.0,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,681,0,0,0,0.41101000607579546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,89.0,27,1,0,1,0,0,0,0,0,0,0,0,0,1,0,158,0,930,0,0,0,0.5061673829009595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,36.0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0,913,0,0,1,0.4827019959905868,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
33,286.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,338,0,0,0,0.399265935214211,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,208.0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,1,75,0,561,0,0,0,0.42937080161218094,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,59.0,22,1,0,1,0,0,0,1,0,1,0,0,0,0,1,9,0,451,0,0,0,0.3842797876726449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,46.0,25,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23,0,319,0,0,0,0.4701317360800119,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,77.0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,2,14,0,310,0,0,0,0.43276920995670976,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,27.0,17,0,1,0,1,1,1,0,1,0,1,0,0,0,2,20,1,577,0,0,1,0.4601138940424654,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34,104.0,34,0,0,0,0,0,0,1,0,0,1,0,0,1,0,138,0,880,0,0,0,0.4936542624042625,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
30,68.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,791,0,0,0,0.5152415458937196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,40.0,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,452,0,0,0,0.4984659520373805,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,229.0,49,1,0,0,0,0,0,0,0,0,1,0,0,0,0,145,0,269,0,0,0,0.3782298430735931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,261.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,0,1140,0,0,0,0.4982397689701069,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
44,672.0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,1674,0,0,0,0.44454648760330573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,117.0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,2,9,0,1063,0,0,0,0.43950132019280985,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,29.0,29,1,1,0,0,0,0,0,0,0,1,0,0,0,0,16,0,284,0,0,0,0.5182818973141552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21,27.0,21,1,0,0,1,1,0,1,0,0,1,0,0,0,0,22,1,754,0,0,1,0.4036931519547412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,45.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,243,0,0,0,0.5877173091458806,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,64.0,17,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12,0,996,0,0,0,0.5174774576805035,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15,42.0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1547,0,0,1,0.4881952281952279,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
31,135.0,30,1,0,1,0,0,0,0,0,0,0,1,1,0,2,45,0,741,1,0,1,0.519671266233766,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,167.0,21,0,0,1,0,0,0,0,1,0,0,0,0,0,2,10,0,600,0,0,0,0.4894495870559698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,374.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,635,0,0,0,0.3263975155279504,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,218.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,292,0,0,1,0.4224721706864564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,592.0,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,81,0,924,0,0,0,0.4724885524266712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,89.0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0,55,0,711,0,1,0,0.4087569973130317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,185.0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,958,0,0,0,0.44060601984330827,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,149.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,1080,0,0,0,0.5337529226566661,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
24,166.0,24,3,0,0,0,0,0,1,0,0,0,0,0,0,0,70,0,1035,0,0,0,0.5291157847127994,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,141.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,0,421,0,0,0,0.4736344537815126,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,176,0,0,0,0.33413379073756444,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,91.0,31,2,0,0,0,0,0,0,0,0,1,0,0,0,0,62,0,819,0,0,0,0.4092882186683841,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
25,1228.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,296,0,0,0,0.4460025789813024,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,2366.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,1141,0,0,0,0.5399564759564763,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,167.0,31,0,0,0,0,0,0,0,1,0,0,0,0,0,1,60,0,1027,0,0,0,0.5011447170502287,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
34,314.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,900,0,0,0,0.4607808806735186,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
31,216.0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,850,0,0,0,0.5178502964999315,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24,65.0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,1,52,0,949,0,0,0,0.558376155807663,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,50.0,21,4,1,0,0,0,1,0,1,0,1,0,0,0,0,46,0,894,0,1,0,0.4777250914460217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,38.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,283,0,0,0,0.4682759077657037,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
16,27.0,16,0,0,1,0,0,0,0,0,1,0,1,0,0,0,14,1,699,0,0,0,0.5267104377104378,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33,384.0,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,102,0,1122,1,0,0,0.4082205513784459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,19.0,18,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,0,953,0,0,0,0.4529165605636192,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,250.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,1063,0,0,0,0.4556574226878097,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,29.0,27,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,0,553,0,0,0,0.5079737854737852,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
21,41.0,21,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0,823,0,1,0,0.4678282485912354,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,72.0,24,1,0,2,0,0,0,0,0,0,0,0,0,0,0,21,0,714,0,0,0,0.4803114328735447,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20,12.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,809,0,1,0,0.4479692491416628,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,216.0,39,0,0,0,0,0,0,0,0,1,0,0,1,1,0,106,0,977,0,0,0,0.5127691002691004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,109.0,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,148,0,1151,0,0,0,0.4936587301587301,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,215.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,1148,0,0,0,0.43807853150086135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,156.0,28,2,0,0,0,0,0,0,0,0,1,0,0,0,0,51,0,1099,0,0,0,0.4618439561835788,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
17,93.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,284,0,0,0,0.5703612479474549,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,31.0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,576,0,0,0,0.41838624338624336,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
28,48.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,0,283,1,0,0,0.4855876393110435,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,66.0,34,0,1,0,0,0,0,0,1,0,0,0,0,0,0,57,0,998,0,1,0,0.3679814305726714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,236.0,30,2,0,1,0,0,0,0,0,0,0,0,0,0,0,83,0,501,0,0,0,0.5214025172358506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,214.0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,1069,0,0,0,0.5023272554378546,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38,241.0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,1021,0,0,0,0.41411488095238097,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,16.0,22,0,1,1,0,0,1,0,1,0,1,0,0,0,0,17,0,791,0,1,0,0.5030415395169493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,160.0,29,0,0,0,0,0,0,0,0,1,0,1,0,1,0,135,0,1602,0,0,0,0.4510366802618871,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
21,58.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,721,0,0,1,0.4792785879876043,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
38,341.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,435,0,0,0,0.5815492063492065,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
30,46.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,593,0,0,0,0.4983615451388891,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,63.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,327,0,0,0,0.4322193362193361,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,81.0,26,2,0,0,0,0,0,1,0,0,0,1,0,0,0,50,0,889,0,0,0,0.4189213776045837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,4.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,8,1,669,1,0,0,0.5031045751633986,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,273.0,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,333,0,0,0,0.4224158637061864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,286.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,950,0,0,0,0.4006062984634413,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,624.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,1520,0,0,0,0.4113093457252336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,156.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,977,0,0,0,0.3989660114660113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,125.0,19,0,0,1,0,0,0,0,0,0,0,1,0,0,3,14,0,707,0,0,0,0.5186325187969923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,25.0,35,1,1,1,0,0,1,0,1,0,1,0,0,0,0,50,0,638,0,1,0,0.476050910894661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,77.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,582,0,0,0,0.526211180124224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,12.0,12,0,1,0,1,1,1,0,1,0,1,0,0,1,0,18,0,727,0,1,0,0.4885004596543057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,49.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,730,0,0,0,0.4592766955266954,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
27,331.0,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,76,0,708,0,0,0,0.4061478864272981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,52.0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,1,21,0,750,1,0,0,0.462200061842919,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27,48.0,27,1,0,1,1,1,0,0,0,0,0,0,0,0,1,44,0,1145,0,0,1,0.4813464476699771,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
33,833.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,897,0,0,0,0.490855989804588,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,48.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,713,0,0,0,0.5213135822510822,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20,36.0,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,972,0,0,0,0.5795124458874455,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19,66.0,19,2,0,0,0,0,0,0,1,0,0,0,0,0,0,15,0,788,0,0,0,0.4493128564557136,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,56.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,293,0,0,0,0.5236360200645914,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,47.0,23,1,0,1,0,0,0,0,0,1,0,0,0,0,2,7,0,691,0,0,1,0.499922808115579,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,6.0,17,3,0,2,1,1,0,1,0,0,0,0,0,0,0,10,0,763,0,0,0,0.39521149063702254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,31.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,283,0,0,0,0.4705722277722276,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,56.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,259,0,0,0,0.5084834834834835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,81.0,26,0,0,3,0,0,0,0,0,0,0,0,0,0,2,40,0,827,0,0,1,0.3940045897877222,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
31,231.0,31,0,0,0,0,0,0,0,0,0,0,0,0,1,0,156,0,726,0,0,0,0.5784325396825398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,124.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,16,0,254,0,0,0,0.3567901234567901,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13,17.0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,857,0,0,0,0.4635668518877474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,359.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,1184,0,0,0,0.4072238236841039,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,63.0,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,34,0,736,0,0,0,0.5218031609195402,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
18,36.0,18,0,1,1,0,0,0,0,0,0,1,0,0,0,0,16,1,658,0,0,0,0.4819141292880789,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27,100.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,14,0,263,0,0,0,0.42616526610644256,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,165.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,0,1645,0,0,0,0.4686420632658873,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,284.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,296,0,0,0,0.3895061728395061,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,404.0,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,80,0,877,0,0,0,0.424936810501327,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19,14.0,19,1,1,1,1,1,1,0,0,0,0,0,0,0,1,12,1,688,0,0,0,0.4573476292226292,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,419.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,1104,0,0,0,0.4577684827684829,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,307.0,35,0,0,1,1,1,0,0,0,0,0,0,0,0,2,41,0,1027,0,0,0,0.4968041059145354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,244.0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,616,0,0,0,0.4595202020202021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,103.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,798,0,0,0,0.4676214572464571,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
26,161.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,1200,0,0,0,0.4464961774336778,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32,89.0,32,0,1,1,0,0,0,0,1,0,1,0,0,0,0,45,0,449,0,0,0,0.4831018484003559,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
24,88.0,23,2,0,1,0,0,0,0,0,0,0,0,0,0,1,18,0,1021,0,0,0,0.38591888270459695,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,360.0,34,3,0,1,0,0,0,0,0,0,1,0,0,0,0,107,0,1087,0,0,0,0.5433880294542061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,381.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,1046,0,0,0,0.4152064365629386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,197.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,1113,0,0,0,0.5445348219032432,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
37,324.0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,848,0,0,0,0.4715760073260073,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
